column id ,Utility ID,Utility Name,Plant Name,State,,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Operating Month,Operating Year,Operating_Date,Retirement Month,Retirement Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Bifacial?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Azimuth Angle,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW)
4708,63706,Newton Municipal Solar LLC - Rumford,Newton Rumford Landfill,MA,Massachusetts,Middlesex,7759A,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.7,7,2017,2017-07-01,N/A,N/A,,,,Y,,,,,,,,180.0,20.0,2.2,Y,,,,,,N, ,Y,2.2
4709,63794,"Albemarle Beach Solar, LLC",Albemarle Beach Solar,NC,North Carolina,Washington,BEACH,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,80.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,150.6,Y,,,,,,N, ,N, 
4710,61012,AES Distributed Energy,"BWC Muddy Brook, LLC Hybrid",MA,Massachusetts,Worcester,MBPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,9,2021,2021-09-01,N/A,N/A,,,,Y,,,,,,,,0.0,20.0,1.7,Y,,,,,,Y,1.7,N, 
4711,61060,Cypress Creek Renewables,Lotus,NC,North Carolina,Guilford,1305,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,12,2014,2014-12-01,N/A,N/A,,,,Y,,,,,,,,0.0,20.0,5.6,Y,,,,,,N, ,N, 
4712,61060,Cypress Creek Renewables,Big Boy,NC,North Carolina,Guilford,1303,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,12,2014,2014-12-01,N/A,N/A,,,,Y,,,,,,,,0.0,20.0,3.5,Y,,,,,,N, ,N, 
4713,61060,Cypress Creek Renewables,Beth,NC,North Carolina,Guilford,1302,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,12,2014,2014-12-01,N/A,N/A,,,,Y,,,,,,,,0.0,20.0,6.6,Y,,,,,,N, ,N, 
4714,61060,Cypress Creek Renewables,Charlie,NC,North Carolina,Guilford,1304,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,12,2014,2014-12-01,N/A,N/A,,,,Y,,,,,,,,0.0,20.0,5.7,Y,,,,,,N, ,N, 
4715,62856,"Forefront Power, LLC",IA - City of Ames - Airport Road,IA,Iowa,Story,17000,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,N,,Y,,,,,,,,180.0,30.0,2.2,Y,,,,,,Y,2.2,N, 
4716,62856,"Forefront Power, LLC",MD - CS - Potomac Edison Co - GA29 TPE,MD,Maryland,Garrett,19002,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,1,2021,2021-01-01,N/A,N/A,,Y,,N,,,,,,,,180.0,30.0,3.2,Y,,,,,,Y,3.2,N, 
4717,61012,AES Distributed Energy,"BWC Lake Lashaway, LLC Hybrid",MA,Massachusetts,Worcester,DRAPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.2,5,2021,2021-05-01,N/A,N/A,,,,Y,,,,,,,,0.0,26.0,8.3,Y,,,,,,N, ,N, 
4718,61012,AES Distributed Energy,ZPD-PT Solar Project 2017-044 LLC CSG,MA,Massachusetts,Worcester,DRAPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,10,2021,2021-10-01,N/A,N/A,,,,Y,,,,,,,,0.0,26.0,1.6,Y,,,,,,N, ,Y,1.0
4719,61012,AES Distributed Energy,ZPD-PT Solar Project 2017-023 LLC Hybrid CSG,MA,Massachusetts,Worcester,DRAPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,1,2021,2021-01-01,N/A,N/A,,,,Y,,,,,,,,0.0,26.0,4.3,Y,,,,,,N, ,Y,4.3
4720,60025,Greenbacker Renewable Energy Corporation,Graphite Solar I,UT,Utah,Carbon,394,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,80.0,6,2022,2022-06-01,N/A,N/A,,Y,,,,,,,,,,180.0,60.0,104.0,Y,,,,,,N, ,N, 
4721,61012,AES Distributed Energy,ZPD-PT Solar Project 2017-021 LLC Hybrid CSG,MA,Massachusetts,Hampden,DRAPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1,2021,2021-01-01,N/A,N/A,,,,Y,,,,,,,,0.0,25.0,1.7,Y,,,,,,Y,1.7,N, 
4722,63803,Apex Solar LLC,Apex Solar,MT,Montana,Beaverhead,RSNAK,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,80.0,8,2023,2023-08-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,106.0,Y,,,,,,N, ,N, 
4723,63804,"Pacific Energy Solutions, LLC",Waipio Peninsula,HI,Hawaii,Honolulu,82803,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,11.0,10,2015,2015-10-01,N/A,N/A,,,,Y,,,,,,,,180.0,10.0,14.3,Y,,,,,,N, ,N, 
4724,63798,"SR Lumpkin, LLC",SR Lumpkin,GA,Georgia,Stewart,LUMP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,100.0,12,2021,2021-12-01,N/A,N/A,,Y,,,,Y,,,,,,0.0, ,140.0,,Y,,,,,N, ,N, 
4725,63796,"Bo Biggs Solar, LLC",Bo Biggs Solar,NC,North Carolina,Robeson,BB08,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,12,2018,2018-12-01,N/A,N/A,,,,Y,,,,,,,,180.0,20.0,6.9,Y,,,,,,N, ,N, 
4726,63795,"Moore Solar, LLC",Moore Solar,NC,North Carolina,Rockingham,MR01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,2,2018,2018-02-01,N/A,N/A,,N,,Y,,,,,,,,180.0,25.0,6.9,Y,,,,,,N, ,N, 
4727,60025,Greenbacker Renewable Energy Corporation,510 Carnegie Center,NJ,New Jersey,Mercer,313,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.4,11,2019,2019-11-01,N/A,N/A,,,Y,N,,,,,,,, , ,1.7,Y,,,,,,Y,1.7,N, 
4728,60025,Greenbacker Renewable Energy Corporation,701 Carnegie Center,NJ,New Jersey,Mercer,313,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,11,2019,2019-11-01,N/A,N/A,,,Y,N,,,,,,,, , ,1.3,Y,,,,,,Y,1.3,N, 
4729,63813,"Assembly Solar III, LLC",Assembly Solar III,MI,Michigan,Shiawassee,AS3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,79.0,1,2022,2022-01-01,N/A,N/A,,Y,,,,,,,,,,90.0, ,114.9,Y,,,,,,N, ,N, 
4730,56215,"RWE Renewables Americas, LLC","Fifth Standard Solar PV, LLC (Hybrid)",CA,California,Fresno,FTHSS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,150.0,9,2023,2023-09-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,196.6,Y,,,,,,N, ,N, 
4731,20160,Energy Northwest,"Horn Rapids Solar, Storage and Training",WA,Washington,Benton,HRPV,OP,Solar Photovoltaic,PV,Electric Utility,1,3.2,10,2020,2020-10-01,N/A,N/A,,,,Y,,,,,,,,180.0,30.0,4.0,Y,,,,,,N, ,N, 
4732,63818,Jack's Solar Garden,Jack's Solar Garden,CO,Colorado,Boulder,JSG,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,10,2020,2020-10-01,N/A,N/A,,Y,,,,,,,,,, ,45.0,1.2,Y,,,,,,Y,1.2,N, 
4733,63814,"McDonough Solar 1, LLC","McDonough Solar 1, LLC CSG",IL,Illinois,McDonough,MC1B,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,108.0,52.0,2.9,Y,,,,,,N, ,Y,2.9
4734,63814,"McDonough Solar 1, LLC","McDonough Solar 1, LLC CSG",IL,Illinois,McDonough,MCDH,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,52.0,2.9,Y,,,,,,N, ,Y,2.9
4735,62842,"Lightsource Renewable Energy Asset Management, LLC",Elara Solar,TX,Texas,Frio,ELARA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,132.4,12,2021,2021-12-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,176.0,Y,,,,,,N, ,N, 
4736,63820,"SR Baxley, LLC",Baxley,GA,Georgia,Appling,BAXLY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,25.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,0.0, ,37.0,Y,N,,,,,N, ,N, 
4737,65411,Duke Energy Renewables Services,Pike Solar Hybrid,CO,Colorado,El Paso,CO465,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,175.0,12,2023,2023-12-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,223.8,Y,,,,,,N, ,N, 
4738,61514,"Agilitas Energy, LLC",Auburn Solar Project,MA,Massachusetts,Worcester,AUB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,5,2022,2022-05-01,N/A,N/A,,N,,Y,,,,,,,,180.0,20.0,7.2,Y,,,,,,N, ,N, 
4739,58135,Ecos Energy LLC,Blair Solar,CT,Connecticut,Tolland,BLAIR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1,2021,2021-01-01,N/A,N/A,,,,Y,,,,,,,,180.0,25.0,1.2,Y,,,,,,N, ,Y,1.0
4740,58135,Ecos Energy LLC,Madison Solar,CT,Connecticut,Tolland,MADIS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1,2021,2021-01-01,N/A,N/A,,,,Y,,,,,,,,180.0,25.0,1.2,Y,,,,,,N, ,Y,1.0
4741,58135,Ecos Energy LLC,Few Solar,CT,Connecticut,Tolland,FEW,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1,2021,2021-01-01,N/A,N/A,,,,Y,,,,,,,,180.0,25.0,1.2,Y,,,,,,N, ,Y,1.0
4742,63689,"Wonderful Renewable Energy, LLC.",Wonderful Orchards - Westside,CA,California,Kern,WOC,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,5.0,8,2021,2021-08-01,N/A,N/A,,Y,,,,,,,,,,35.0, ,6.9,Y,,,,,,Y,6.9,N, 
4743,63689,"Wonderful Renewable Energy, LLC.",Wonderful Orchards - Belridge,CA,California,Kern,WOC,OP,Solar Photovoltaic,PV,Industrial Non-CHP,6,5.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,35.0, ,6.8,Y,,,,,,Y,5.0,N, 
4744,63842,"BCSB, LLC",Burt County Solar Hybrid,NE,Nebraska,Burt,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.7,6,2021,2021-06-01,N/A,N/A,,Y,,,,,,,,,,180.0,0.0,0.9,Y,,,,,,N, ,N, 
4745,63842,"BCSB, LLC",Dodge County Solar Hybrid,NE,Nebraska,Dodge,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.7,6,2021,2021-06-01,N/A,N/A,,Y,,,,,,,,,,180.0,0.0,0.9,Y,,,,,,N, ,N, 
4746,63815,"Dressor Plains Solar, LLC","Dressor Plains Solar, LLC",IL,Illinois,Fayette,DPS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,99.0,9,2021,2021-09-01,N/A,N/A,,Y,,,,,,,,,,90.0, ,135.5,Y,,,,,,N, ,N, 
4747,5860,Empire District Electric Co,Prosperity Solar Farm CSG,MO,Missouri,Jasper,PROS1,OP,Solar Photovoltaic,PV,Electric Utility,1,2.3,3,2021,2021-03-01,N/A,N/A,,Y,,N,,N,,,,,,0.0,52.0,2.3,Y,,,,,,N, ,N, 
4748,60281,"Altus Power America Management, LLC",Curry Solar,GA,Georgia,Tattnall,CURRY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,6,2015,2015-06-01,N/A,N/A,,,,Y,,,,,,,,180.0,30.0,1.7,Y,,,,,,N, ,N, 
4749,61677,Sol Systems,"Alexis Solar, LLC",TX,Texas,Brooks,12001,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,12,2019,2019-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,52.0,14.5,Y,,,,,,N, ,N, 
4750,63834,Blue Goose Solar,Blue Goose Solar CSG,IL,Illinois,Whiteside,BLGS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,N,,,,,,,,180.0,52.0,2.7,Y,,,,,,N, ,Y,2.7
4751,63833,Iroquois Solar 1B LLC,Iroquois Solar 1B LLC CSG,IL,Illinois,Iroquois,IROQ,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,52.0,2.8,Y,,,,,,N, ,Y,2.8
4752,63841,"Hadley 3 Solar, LLC (North)",Hadley 3 Solar (North),MA,Massachusetts,Hampshire,3093,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.9,12,2019,2019-12-01,N/A,N/A,,,,Y,,,,,,,,163.0,25.0,4.6,Y,,,,,,Y,4.6,N, 
4753,63822,"Hadley 3 Solar, LLC (South)",Hadley 3 Solar (South),MA,Massachusetts,Hampshire,6554,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2019,2019-12-01,N/A,N/A,,,,Y,,,,,,,,163.0,25.0,2.6,Y,,,,,,Y,2.6,N, 
4754,63823,"Solar Lee, LLC","Solar Lee, LLC",NC,North Carolina,Wayne,002,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4,2021,2021-04-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,6.7,,,,,Y,,N, ,N, 
4755,63824,"Acme Solar, LLC","Acme Solar, LLC",NC,North Carolina,Columbus,018,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4,2021,2021-04-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,6.6,,,,,Y,,N, ,N, 
4756,63845,Sullivan B Community Solar LLC,Sullivan B Community Solar LLC,IL,Illinois,McDonough,SULL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,0.0,55.0,2.9,Y,,,,,,N, ,Y,2.9
4757,9234,Indiana Municipal Power Agency,Anderson 3,IN,Indiana,Madison,SAND3,OP,Solar Photovoltaic,PV,Electric Utility,1,8.7,12,2021,2021-12-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,11.3,Y,,,,,,N, ,N, 
4758,9234,Indiana Municipal Power Agency,Anderson 5,IN,Indiana,Madison,SAND5,OP,Solar Photovoltaic,PV,Electric Utility,1,3.0,8,2021,2021-08-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,4.1,Y,,,,,,N, ,N, 
4759,9234,Indiana Municipal Power Agency,Peru 2,IN,Indiana,Miami,PERU2,OP,Solar Photovoltaic,PV,Electric Utility,1,9.5,4,2021,2021-04-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,12.6,Y,,,,,,N, ,N, 
4760,9234,Indiana Municipal Power Agency,Richmond 5,IN,Indiana,Wayne,RICH5,OP,Solar Photovoltaic,PV,Electric Utility,1,9.0,6,2021,2021-06-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,11.9,Y,,,,,,N, ,N, 
4761,9234,Indiana Municipal Power Agency,Anderson 4,IN,Indiana,Madison,SAND4,OP,Solar Photovoltaic,PV,Electric Utility,1,7.8,8,2021,2021-08-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,10.4,Y,,,,,,N, ,N, 
4762,9234,Indiana Municipal Power Agency,Anderson 6,IN,Indiana,Madison,SAND6,OP,Solar Photovoltaic,PV,Electric Utility,1,6.8,6,2022,2022-06-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,8.8,Y,,,,,,N, ,N, 
4763,9234,Indiana Municipal Power Agency,Peru 3,IN,Indiana,Miami,PERU3,OP,Solar Photovoltaic,PV,Electric Utility,1,2.9,10,2022,2022-10-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,3.7,Y,,,,,,N, ,N, 
4764,62870,Heritage Sustainable Energy. LLC,Pickford Solar,MI,Michigan,Chippewa,PICK1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6.9,2,2021,2021-02-01,N/A,N/A,,,,Y,,,,,,,,180.0,35.0,7.6,Y,,,,,,N, ,N, 
4765,9234,Indiana Municipal Power Agency,Richmond 6,IN,Indiana,Wayne,RICH6,OP,Solar Photovoltaic,PV,Electric Utility,1,5.3,7,2023,2023-07-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,7.3,Y,,,,,,N, ,N, 
4766,63860,Kent School Road Solar 1,Kent School Road Solar 1,IL,Illinois,Stephenson,KENT,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,52.0,2.7,Y,,,,,,N, ,Y,2.7
4767,63861,Schulte 2 Community Solar,Schulte 2 Community Solar,IL,Illinois,Marshall,SCHU,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,25.0,2.9,Y,,,,,,N, ,Y,2.9
4768,60025,Greenbacker Renewable Energy Corporation,Forrest City- Prison Site,AR,Arkansas,St Francis,361,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,4,2021,2021-04-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,1.3,Y,,,,,,Y,1.3,N, 
4769,60025,Greenbacker Renewable Energy Corporation,Forrest City- Eldridge Road,AR,Arkansas,St Francis,453,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,4,2021,2021-04-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,1.3,Y,,,,,,Y,1.3,N, 
4770,60025,Greenbacker Renewable Energy Corporation,Hot Springs 2020,AR,Arkansas,Garland,364,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,3,2021,2021-03-01,N/A,N/A,,,,Y,,,,,,,,180.0,15.0,1.3,Y,,,,,,Y,1.3,N, 
4771,60025,Greenbacker Renewable Energy Corporation,Las Virgenes,CA,California,Los Angeles,298,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,N,90.0,52.0,4.0,Y,,,,,,N, ,N, 
4772,60025,Greenbacker Renewable Energy Corporation,Rock Creek 2 CSG,CO,Colorado,Alamosa,263,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.6,12,2020,2020-12-01,N/A,N/A,,,,Y,,,,,,,,180.0,52.0,2.0,Y,,,,,,Y,2.0,N, 
4773,60025,Greenbacker Renewable Energy Corporation,Alamosa Solar South CSG,CO,Colorado,Alamosa,264,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.6,1,2021,2021-01-01,N/A,N/A,,Y,,,,,,,,,,180.0,52.0,2.0,,Y,,,,,N, ,Y,2.0
4774,60025,Greenbacker Renewable Energy Corporation,Valencia 2,CA,California,Imperial,265,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,12,2020,2020-12-01,N/A,N/A,,,,Y,,,,,,,,0.0,0.0,4.2,Y,,,,,,Y,2.7,N, 
4775,60025,Greenbacker Renewable Energy Corporation,Lawrence Brook,VT,Vermont,Lamoille,280,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.2,12,2020,2020-12-01,N/A,N/A,,,,Y,,,,,,,,180.0,25.0,2.8,Y,,,,,,Y,2.7,N, 
4776,63863,Kankakee Solar 4 LLC,Kankakee Solar 4 LLC,IL,Illinois,Kankakee,KANK,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,52.0,2.8,Y,,,,,,N, ,Y,2.8
4777,62915,Madison Energy Holdings LLC,"ESCA-LL-COLTON, LLC",CA,California,San Bernardino,COLT1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.6,9,2021,2021-09-01,N/A,N/A,,,,Y,,,,,,,,216.0,10.0,3.3,Y,,,,,,N, ,N, 
4778,63864,"1051 Lucky Solar, LLC","1051 Lucky Solar, LLC",NC,North Carolina,Yadkin,018,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,5,2021,2021-05-01,N/A,N/A,,Y,,,,,,,,,,180.0, ,4.0,,,,,Y,,N, ,N, 
4779,63865,"Sweet Tea Solar, LLC","Sweet Tea Solar, LLC",NC,North Carolina,Craven,018,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.5,4,2021,2021-04-01,N/A,N/A,,,,Y,,,,,,,,213.0,12.5,4.7,,,,,Y,,N, ,N, 
4780,63640,"Safari Energy, LLC",Bulloch Neville Farms,GA,Georgia,Bulloch,BNF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.7,5,2020,2020-05-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,3.6,Y,,,,,,N, ,N, 
4781,63640,"Safari Energy, LLC",Franklin Milliken,GA,Georgia,Franklin,FM,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,4,2020,2020-04-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,4.0,Y,,,,,,N, ,N, 
4782,63640,"Safari Energy, LLC",Greene Durham,GA,Georgia,Greene,GD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,6,2020,2020-06-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,4.0,Y,,,,,,N, ,N, 
4783,63640,"Safari Energy, LLC",Lowndes IDA,GA,Georgia,Lowndes,LIDA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,4,2020,2020-04-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,2.0,Y,,,,,,N, ,N, 
4784,63640,"Safari Energy, LLC",Lowndes Tycor Farms,GA,Georgia,Lowndes,LTF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.3,5,2020,2020-05-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,3.0,Y,,,,,,N, ,N, 
4785,63640,"Safari Energy, LLC",Meriwether Jackson,GA,Georgia,Meriwether,MJ,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,4,2020,2020-04-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,4.0,Y,,,,,,N, ,N, 
4786,63640,"Safari Energy, LLC",Murray Treadwell Farms,GA,Georgia,Murray,MTF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3,2020,2020-03-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,4.0,Y,,,,,,N, ,N, 
4787,63640,"Safari Energy, LLC",Putnam Erickson,GA,Georgia,Putnam,PE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.7,3,2020,2020-03-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,3.6,Y,,,,,,N, ,N, 
4788,63640,"Safari Energy, LLC",Terrell Riles Stovall,GA,Georgia,Terrell,TRS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.7,5,2020,2020-05-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,2.3,Y,,,,,,N, ,N, 
4789,63640,"Safari Energy, LLC",Troup RC50 II,GA,Georgia,Troup,TRC50,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,4,2020,2020-04-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,2.0,Y,,,,,,N, ,N, 
4790,63640,"Safari Energy, LLC",Ware Avra I,GA,Georgia,Ware,WA1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,4,2020,2020-04-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,4.0,Y,,,,,,N, ,N, 
4791,63640,"Safari Energy, LLC",Ware Avra II,GA,Georgia,Ware,WA2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,4,2020,2020-04-01,N/A,N/A,,Y,,,,,,,,,,180.0,55.0,2.5,Y,,,,,,N, ,N, 
4792,19436,Union Electric Co - (MO),Renewable Energy Center at BJH,MO,Missouri,St Louis City,RECBJ,OP,Solar Photovoltaic,PV,Electric Utility,1,1.6,10,2019,2019-10-01,N/A,N/A,,,,Y,,,,,,,,195.0,7.0,1.8,Y,,,,,,N, ,N, 
4793,63869,"SE Athos II, LLC","SE Athos II, LLC",CA,California,Riverside,IPAT2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,200.0,12,2021,2021-12-01,N/A,N/A,,Y,,,,,,,,,,60.0, ,289.0,,Y,,,,,N, ,N, 
4794,62679,"Luminace Solar Rhode Island, LLC",Roger Williams - Melville at Portsmouth,RI,Rhode Island,Newport,MEL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3,2021,2021-03-01,N/A,N/A,,,,Y,,,,,,,,180.0,18.0,3.9,Y,,,,,,N, ,Y,3.9
4795,6452,Florida Power & Light Co,Fort Drum Energy Center,FL,Florida,Okeechobee,FORTD,OP,Solar Photovoltaic,PV,Electric Utility,1,74.5,6,2021,2021-06-01,N/A,N/A,,,,Y,,,,,,,,195.0,20.0,96.7,Y,,,,,,N, ,N, 
4796,6452,Florida Power & Light Co,Willow Solar Energy Center,FL,Florida,Manatee,WILLO,OP,Solar Photovoltaic,PV,Electric Utility,1,74.5,5,2021,2021-05-01,N/A,N/A,,Y,,N,,,,,,,,180.0, ,93.9,Y,,,,,,N, ,N, 
4797,61944,MN8 Energy LLC,Lafayette 2 - McHenry Franks 1,IL,Illinois,McHenry,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,0.0,2.9,Y,,,,,,N, ,N, 
4798,61944,MN8 Energy LLC,Lafayette 2 - McHenry Franks 2,IL,Illinois,McHenry,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,0.0,2.9,Y,,,,,,N, ,N, 
4799,61944,MN8 Energy LLC,Lafayette 2 - Kankakee Yonke,IL,Illinois,Kankakee,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,12,2020,2020-12-01,N/A,N/A,,Y,,,,,,,,,,180.0,0.0,2.9,Y,,,,,,N, ,N, 
4800,13478,"Entergy New Orleans, LLC",TCI France,LA,Louisiana,Orleans,TCL1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.5,4,2019,2019-04-01,N/A,N/A,,,,Y,,,,,,,,259.0,2.0,2.0,Y,,,,,,N, ,N, 
4801,13478,"Entergy New Orleans, LLC",TCI Alvar,LA,Louisiana,Orleans,TCI2,OP,Solar Photovoltaic,PV,Electric Utility,1,1.9,4,2019,2019-04-01,N/A,N/A,,,,Y,,,,,,,,89.0,2.0,2.4,Y,,,,,,N, ,N, 
4802,13478,"Entergy New Orleans, LLC",New Orleans Solar Station,LA,Louisiana,Orleans,NOSS,OP,Solar Photovoltaic,PV,Electric Utility,1,20.0,12,2019,2019-12-01,N/A,N/A,,,,Y,,,,,,,,0.0,20.0,27.0,Y,,,,,,N, ,N, 
